Unnamed: 0,research_id,gpt3_id,temperature,respondent_id,response_id,exp_condition,object,response,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
553,GPT3202208,cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA,0.65,202208105,2022080667,5,tin can,container for small trinkets or jewelry,18.203278,16.33064,0.7520725280046463,0.49688780307769775
554,GPT3202208,cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA,0.65,202208105,2022080668,5,tin can,vase for flowers or plts,15.920025,14.858521,0.8386198878288269,0.6881625056266785
555,GPT3202208,cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA,0.65,202208105,2022080669,5,tin can,hold pens pencils d other stationary supplies,22.240715,21.891483,0.6523638069629669,0.6026671528816223
556,GPT3202208,cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA,0.65,202208105,2022080670,5,tin can,coin bk or piggy bk,16.739058,15.576546,0.797794371843338,0.6352613270282745
557,GPT3202208,cmpl-5kwVWmIRpD7iKFyXvjOmYU0llqJXA,0.65,202208105,2022080671,5,tin can,homemade cdles,8.961621,7.774595,0.8189523667097092,0.6287121176719666
558,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080673,1,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
559,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080674,1,book,level table or other piece of furniture,14.9512005,16.91406,0.38511621952056885,0.6357850730419159
560,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080675,1,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
561,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080676,1,book,sculpture or other piece of art,14.830324,14.568143,0.634188711643219,0.6000638008117676
562,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080677,1,book,shredded d packing material or insulation,21.071115,21.252302,0.7738810926675797,0.8061789125204086
563,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080678,1,book,recut d rebound innew smaller book,16.11376,14.183099,0.7525004148483276,0.486985445022583
564,GPT3202208,cmpl-5kwVagUby9Z4d40RSwXzGo4nvULZC,0.7,202208106,2022080679,1,book,The pages of ripped out d origami paper or for collages.,23.484253,21.95745,0.7005298137664795,0.482002854347229
565,GPT3202208,cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg,0.7,202208107,2022080682,2,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
566,GPT3202208,cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg,0.7,202208107,2022080683,2,book,keep table level,9.062929,10.4000225,0.5132962465286255,0.720936506986618
567,GPT3202208,cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg,0.7,202208107,2022080684,2,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
568,GPT3202208,cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg,0.7,202208107,2022080685,2,book,create art by cutting d folding the pages ingeometric shapes.,27.299953,26.919004,0.6197828054428101,0.5565368831157684
569,GPT3202208,cmpl-5kwVfZzqZdVqtQESEoKRoIjVmJ3Jg,0.7,202208107,2022080686,2,book,part of homemade piñata,11.678107,12.127903,0.8043834418058395,0.904413640499115
570,GPT3202208,cmpl-5kwViOombpnduJLGYfGhvgcKj12m7,0.7,202208108,2022080688,3,book,paperweight keep papers from flying away,14.132039,13.900374,0.6121380031108856,0.5823350548744202
571,GPT3202208,cmpl-5kwViOombpnduJLGYfGhvgcKj12m7,0.7,202208108,2022080689,3,book,doorstop so that the wind doesn't blow the door open,18.031593,18.918407,0.5981023907661438,0.722754955291748
572,GPT3202208,cmpl-5kwViOombpnduJLGYfGhvgcKj12m7,0.7,202208108,2022080690,3,book,prop up computer screen so that you c see it better,17.926609,18.156939,0.6514874696731567,0.6849905848503113
573,GPT3202208,cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi,0.7,202208109,2022080692,4,book,coaster for your drink,10.711051,11.306112,0.6784124672412872,0.790018156170845
574,GPT3202208,cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi,0.7,202208109,2022080693,4,book,weight keep paper from blowing away,15.671509,15.148003,0.632964700460434,0.560966819524765
575,GPT3202208,cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi,0.7,202208109,2022080694,4,book,papier-mache mask,17.152178,17.576975,0.8053092360496521,0.8830301761627197
576,GPT3202208,cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi,0.7,202208109,2022080695,4,book,book's pages ripped out d origami paper,21.863466,18.87815,0.6930494904518127,0.28476983308792114
577,GPT3202208,cmpl-5kwVmo641oXF0BUu6qIhcSrDTkTfi,0.7,202208109,2022080696,4,book,stacked on top of each other tall sturdy lamp,17.37373,19.261633,0.5616274178028107,0.8327594846487045
578,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080698,5,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
579,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080699,5,book,hold open window,12.714197,13.600986,0.5854808986186981,0.7183075547218323
580,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080700,5,book,prop up wobbly table leg,15.015994,17.618946,0.4494476914405823,0.8095375150442123
581,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080701,5,book,coaster for hot drinks,13.868427,14.601512,0.6603261232376099,0.7771401703357697
582,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080702,5,book,stack of stool or chair in pinch,13.006657,17.09567,0.2533126473426819,0.7795054763555527
583,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080703,5,book,wall art by hging them on the wall or using them part of collage or mural,24.00352,24.376026,0.6532381176948547,0.7026963233947754
584,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080704,5,book,furniture such tables chairs d shelves,20.637325,23.716862,0.3315775990486145,0.7359583079814911
585,GPT3202208,cmpl-5kwVqdSxTDSnO4KTCoK5jy1hjCaLK,0.7,202208110,2022080705,5,book,Books c also be recycled inpaper products like journals notebooks d wrapping paper,34.35198,33.048553,0.6482551395893097,0.4516649842262268
586,GPT3202208,cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe,0.7,202208111,2022080707,1,fork,fling food at people.,14.574858,14.679093,0.6879713237285614,0.7040331959724426
587,GPT3202208,cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe,0.7,202208111,2022080708,1,fork,hairpin.,9.851946,9.3213005,0.791402205824852,0.7104152739048004
588,GPT3202208,cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe,0.7,202208111,2022080709,1,fork,eat soup without getting your hds dirty.,20.57216,20.263245,0.7029782235622406,0.66018146276474
589,GPT3202208,cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe,0.7,202208111,2022080710,1,fork,toothpick.,10.052357,8.54885,0.7671235203742981,0.5465923249721527
590,GPT3202208,cmpl-5kwVxdWLDp4xc9VIFu8VnQBSe8uBe,0.7,202208111,2022080711,1,fork,play the pio (if you don't have y real forks hdy),21.025854,20.2514,0.767681434750557,0.6595028936862946
591,GPT3202208,cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj,0.7,202208112,2022080713,2,fork,back scratcher,8.425152,9.073563,0.7776128947734833,0.9108240827918053
592,GPT3202208,cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj,0.7,202208112,2022080714,2,fork,hair clip,10.981467,12.126848,0.6714310944080353,0.848944291472435
593,GPT3202208,cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj,0.7,202208112,2022080715,2,fork,chopsticks,8.870154,7.416323,0.8108181208372116,0.5717779695987701
594,GPT3202208,cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj,0.7,202208112,2022080716,2,fork,Stick forks in the ground fence or boundary marker,23.14999,21.061354,0.6991829872131348,0.4197157025337219
595,GPT3202208,cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj,0.7,202208112,2022080717,2,fork,music with forks by hitting them against each other or tapping them on different surfaces.,23.646551,22.619026,0.6682689189910889,0.5282472670078278
596,GPT3202208,cmpl-5kwW2W7eM8172KUdS14R0wy4O01Nj,0.7,202208112,2022080718,2,fork,Create art with forks by bending them inshapes or using them stencils for painting patterns,26.936884,26.408085,0.6709775626659393,0.5972472131252289
597,GPT3202208,cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj,0.7,202208113,2022080720,3,fork,paint,8.327432,8.82373,0.7328772842884064,0.8305478990077972
598,GPT3202208,cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj,0.7,202208113,2022080721,3,fork,bookmark,8.875823,8.851403,0.8914190903306007,0.8955100849270821
599,GPT3202208,cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj,0.7,202208113,2022080722,3,fork,Wrap fork in duct tape for easy DIY tool,27.18172,25.369436,0.7116037011146545,0.4646092653274536
600,GPT3202208,cmpl-5kwW76fSnHEdSqDKf4JBvm33AxRSj,0.7,202208113,2022080723,3,fork,necklace or other piece of jewelry,16.996288,17.310282,0.7087612748146057,0.7544053345918655
601,GPT3202208,cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR,0.7,202208114,2022080725,4,fork,apply makeup,11.633683,12.17675,0.7899182438850403,0.880606047809124
602,GPT3202208,cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR,0.7,202208114,2022080726,4,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
603,GPT3202208,cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR,0.7,202208114,2022080727,4,fork,cle under your nails,10.474071,10.726078,0.7917206883430481,0.8380260467529297
604,GPT3202208,cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR,0.7,202208114,2022080728,4,fork,Stick forks in the ground fence or boundary,19.653055,17.530302,0.6810224950313568,0.4016874432563782
605,GPT3202208,cmpl-5kwWA2rm6qlffhPWnm5XMKIlcz8rR,0.7,202208114,2022080729,4,fork,small forks skewers,14.437486,10.301888,0.7705357819795609,0.2502424716949463
606,GPT3202208,cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K,0.7,202208115,2022080731,5,fork,hairpin,9.503166,8.5654955,0.9231463074684143,0.7565769106149673
607,GPT3202208,cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K,0.7,202208115,2022080732,5,fork,Stick fork in the ground plt marker,18.510014,14.908269,0.77776700258255,0.30867165327072144
608,GPT3202208,cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K,0.7,202208115,2022080733,5,fork,bookmark,8.875823,8.851403,0.8914190903306007,0.8955100849270821
609,GPT3202208,cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K,0.7,202208115,2022080734,5,fork,Curl fork around your finger ring,17.310642,14.823073,0.6321072578430176,0.31691133975982666
610,GPT3202208,cmpl-5kwWEnCkXfHycHbUccXYd8BRG7C1K,0.7,202208115,2022080735,5,fork,chopsticks,8.870154,7.416323,0.8108181208372116,0.5717779695987701
611,GPT3202208,cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK,0.7,202208116,2022080737,1,tin can,wind chime out of tin cs d metal pieces,25.038963,22.238993,0.6837044954299927,0.30908799171447754
612,GPT3202208,cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK,0.7,202208116,2022080738,1,tin can,plter for small plts or succulents,14.820804,13.695512,0.9407374784350395,0.7743630558252335
613,GPT3202208,cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK,0.7,202208116,2022080739,1,tin can,vases or cdle holders,11.219536,10.807369,0.6616511642932892,0.6084977388381958
614,GPT3202208,cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK,0.7,202208116,2022080740,1,tin can,rustic-chic lamp by drilling holes intin c d placing light bulb inside,38.049206,37.643463,0.602122962474823,0.540418267250061
615,GPT3202208,cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK,0.7,202208116,2022080741,1,tin can,Upcycle tin cs inbird feeders or houses.,18.873816,16.144676,0.7170414626598358,0.35663068294525146
616,GPT3202208,cmpl-5kwWH7DrgW9wsOdD1FSLLa6wgNNeK,0.7,202208116,2022080742,1,tin can,napkin rings out of colorful patterned tin cs.,24.603474,22.520594,0.6422392129898071,0.3618021607398987
617,GPT3202208,cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d,0.7,202208117,2022080744,2,tin can,plt pot,11.739294,9.740617,0.940657302737236,0.6331315338611603
618,GPT3202208,cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d,0.7,202208117,2022080745,2,tin can,wind chime.,12.701644,12.540584,0.7146003544330597,0.6964045166969299
619,GPT3202208,cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d,0.7,202208117,2022080746,2,tin can,cdle holder.,8.755903,9.278485,0.5864051878452301,0.6720783114433289
620,GPT3202208,cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d,0.7,202208117,2022080747,2,tin can,cut in half d plter for succulents or cacti.,20.166296,19.471748,0.7787032723426819,0.6815075874328613
621,GPT3202208,cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d,0.7,202208117,2022080748,2,tin can,painted d vase or decorative storage container.,26.77702,25.898518,0.6018656194210052,0.47875910997390747
622,GPT3202208,cmpl-5kwWLXiQQTQjxAa1AFyNny5Uoy70d,0.7,202208117,2022080749,2,tin can,If you have several tin cs you could line them up d them steps reach something high,22.738968,21.198158,0.6925068497657776,0.4814372658729553
623,GPT3202208,cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3,0.7,202208118,2022080751,3,tin can,small plter for succulents or cacti,16.7724,16.02183,0.9096836671233177,0.8022448271512985
624,GPT3202208,cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3,0.7,202208118,2022080752,3,tin can,chdelier,6.875682,6.728325,1.0,1.0
625,GPT3202208,cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3,0.7,202208118,2022080753,3,tin can,vase by spray painting it d adding some flowers.,25.404045,24.790041,0.6534554064273834,0.5664244294166565
626,GPT3202208,cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3,0.7,202208118,2022080754,3,tin can,mini-pinatout of tin cs!,17.125843,14.351714,0.7403426170349121,0.37383395433425903
627,GPT3202208,cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3,0.7,202208118,2022080755,3,tin can,colourful duct tape decorate the outside of tin c then pencil holder.,32.92873,31.069632,0.6209160685539246,0.3636438846588135
628,GPT3202208,cmpl-5kwWQESPiUgHHUme8JK0lajO83PJ3,0.7,202208118,2022080756,3,tin can,coin bk by cutting slit in the top,15.012634,14.245788,0.7457205951213837,0.640311598777771
629,GPT3202208,cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3,0.7,202208119,2022080758,4,tin can,c lid c small makeshift Frisbee,19.972185,18.883137,0.6532964706420898,0.504973292350769
630,GPT3202208,cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3,0.7,202208119,2022080759,4,tin can,part of wind chime,11.47459,10.984515,0.7781482487916946,0.7115636467933655
631,GPT3202208,cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3,0.7,202208119,2022080760,4,tin can,painted d decorated look like vases or other objects.,28.081259,27.842384,0.5838771164417267,0.5468595623970032
632,GPT3202208,cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3,0.7,202208119,2022080761,4,tin can,Smaller tin cs telight holders.,16.942028,14.445218,0.678086668252945,0.35320913791656494
633,GPT3202208,cmpl-5kwWVOMjwyHLSBX2NQ0rVZKK272e3,0.7,202208119,2022080762,4,tin can,Tin cs of different sizes stacked on top of each other tiered plter,21.326204,19.058012,0.724260002374649,0.4179341197013855
634,GPT3202208,cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh,0.7,202208120,2022080764,5,tin can,plter for small plts or herbs,15.009759,13.534782,0.919879600405693,0.7038227021694183
635,GPT3202208,cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh,0.7,202208120,2022080765,5,tin can,hold pens pencils d other small office supplies,24.707853,24.713049,0.5904323756694794,0.5877527594566345
636,GPT3202208,cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh,0.7,202208120,2022080766,5,tin can,coin bk,10.469576,9.307466,0.8267791122198105,0.6530843079090118
637,GPT3202208,cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh,0.7,202208120,2022080767,5,tin can,vase for fresh flowers or artificial flowers,25.788015,25.091547,0.7581963688135147,0.6594067811965942
638,GPT3202208,cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh,0.7,202208120,2022080768,5,tin can,container for homemade cdles,11.856989,9.847778,0.7805555909872055,0.5017984807491302
639,GPT3202208,cmpl-5kwWaFLbgybeCZk04QA30EZCm0vnh,0.7,202208120,2022080769,5,tin can,wind chime,11.47459,10.984515,0.7781482487916946,0.7115636467933655
640,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080771,1,book,Book art installation,13.826806,10.720138,0.7142780423164368,0.3096582889556885
641,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080772,1,book,Collage,8.586621,7.7363853,0.8501403480768204,0.7331201136112213
642,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080773,1,book,Sculpture,8.111726,8.378665,0.6974821984767914,0.785846084356308
643,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080774,1,book,Furniture,6.725118,8.877966,0.43321293592453003,0.7954983115196228
644,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080775,1,book,Home decor,10.47899,11.038414,0.6203281879425049,0.7184392511844635
645,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080776,1,book,Party decoration,10.682293,11.608568,0.6499983668327332,0.8105496764183044
646,GPT3202208,cmpl-5kwWfGqA0Zgz7T9Wt8ApTDQsqstSa,0.75,202208121,2022080777,1,book,Prop for play or movie,14.165016,13.511556,0.739910751581192,0.6546500027179718
647,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080779,2,book,door stop,10.00553,10.671095,0.6174431443214417,0.7348901629447937
648,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080780,2,book,start fire,10.4285,10.068347,0.7451402842998505,0.7119594812393188
649,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080781,2,book,If is particularly thick it c weapon,14.8477,14.872211,0.721043050289154,0.7340368926525116
650,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080782,2,book,stacked on top of each other create shelving,13.189656,13.959305,0.6602735221385956,0.7848435938358307
651,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080783,2,book,Old books recycled d made innew paper products,22.571234,21.052986,0.6541754603385925,0.4380120635032654
652,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080784,2,book,The pages of ripped out d origami paper,18.032146,16.417543,0.6976073682308197,0.47392284870147705
653,GPT3202208,cmpl-5kwWhN1hsmIxPrsepxiwn8rnrL3Ig,0.75,202208122,2022080785,2,book,given away or donated others,11.989847,11.557693,0.6662347316741943,0.6149700582027435
654,GPT3202208,cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT,0.75,202208123,2022080787,3,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
655,GPT3202208,cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT,0.75,202208123,2022080788,3,book,keep door open,10.388292,11.224715,0.6053301990032196,0.7447312772274017
656,GPT3202208,cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT,0.75,202208123,2022080789,3,book,prop up laptop,10.622727,11.505997,0.6807975769042969,0.8410115092992783
657,GPT3202208,cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT,0.75,202208123,2022080790,3,book,coaster for coffee mug,14.089011,15.206391,0.5944005250930786,0.7596210390329361
658,GPT3202208,cmpl-5kwWl7gMqvz7ik48B6TVG5UmBKYMT,0.75,202208123,2022080791,3,book,hold down stack of papers,12.243735,11.973151,0.6074855923652649,0.5758989751338959
659,GPT3202208,cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm,0.75,202208124,2022080793,4,book,weight keep papers from flying away in the wind,19.481422,19.25116,0.6334377825260162,0.5979170799255371
660,GPT3202208,cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm,0.75,202208124,2022080794,4,book,coaster for hot drinks,13.868427,14.601512,0.6603261232376099,0.7771401703357697
661,GPT3202208,cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm,0.75,202208124,2022080795,4,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
662,GPT3202208,cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm,0.75,202208124,2022080796,4,book,prop up wobbly table,11.389519,13.736711,0.47170114517211914,0.8082965761423111
663,GPT3202208,cmpl-5kwWpyKaDQEXpfQJapIXOe8fF2lJm,0.75,202208124,2022080797,4,book,tunnel for small toys or pets,16.888865,17.354862,0.6701045036315918,0.7414298057556152
664,GPT3202208,cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO,0.75,202208125,2022080799,5,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
665,GPT3202208,cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO,0.75,202208125,2022080800,5,book,paper flowers,11.752004,10.834324,0.7201132476329803,0.6002680659294128
666,GPT3202208,cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO,0.75,202208125,2022080801,5,book,coaster,8.111664,8.541094,0.7338162064552307,0.8625434339046478
667,GPT3202208,cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO,0.75,202208125,2022080802,5,book,sculpture,8.111726,8.378665,0.6974821984767914,0.785846084356308
668,GPT3202208,cmpl-5kwWs6KezfOVk8LVJqoQwZw6PBGmO,0.75,202208125,2022080803,5,book,guestbook,9.361943,8.53684,0.9722685869783163,0.856364294886589
669,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080805,1,fork,Pick up small items like berries without crushing them,21.774431,21.21634,0.713598757982254,0.6362305879592896
670,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080806,1,fork,hairpin hold up messy bun,15.862913,15.898105,0.6686626970767975,0.6742876172065735
671,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080807,1,fork,Spear chunks of fruit or vegetables for easy eating,27.214193,25.751535,0.7871044129133224,0.5831162631511688
672,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080808,1,fork,multiple forks stuck in different foods makeshift salad fork meat fork d veggie fork,49.576168,45.962963,0.7234938442707062,0.22562968730926514
673,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080809,1,fork,Stick in the ground plt marker,15.127851,13.585364,0.8015716671943665,0.5859542787075043
674,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080810,1,fork,Hold open while you read hds free,16.417591,16.948597,0.6970891952514648,0.7738970071077347
675,GPT3202208,cmpl-5kwWvBUEY8NrbE56vNrXfpujhzAM6,0.75,202208126,2022080811,1,fork,Turn it upside down d the tines toothpick,18.274258,15.561969,0.7524917125701904,0.39370888471603394
676,GPT3202208,cmpl-5kwWzuzq7fYf39Sxrg6A8wQXi3pPH,0.75,202208127,2022080813,2,fork,hairpin,9.503166,8.5654955,0.9231463074684143,0.7565769106149673
677,GPT3202208,cmpl-5kwWzuzq7fYf39Sxrg6A8wQXi3pPH,0.75,202208127,2022080814,2,fork,wind chime,11.47459,11.3679285,0.7781482487916946,0.765509843826294
678,GPT3202208,cmpl-5kwWzuzq7fYf39Sxrg6A8wQXi3pPH,0.75,202208127,2022080815,2,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
679,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080817,3,fork,bookmark in book,11.151408,11.635213,0.8011718094348907,0.8845265507698059
680,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080818,3,fork,mix paint colors together,15.794449,16.198917,0.7598638534545898,0.8211374282836914
681,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080819,3,fork,Bend fork in imal shape,14.213897,10.298311,0.6752813458442688,0.20280689001083374
682,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080820,3,fork,Turn fork upside down d the tines teeth puppet mouth,28.215132,25.579866,0.6689923107624054,0.31807082891464233
683,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080821,3,fork,Wrap lights around afork d hg it up Christmdecoration,14.422513,13.717807,0.7302776575088501,0.6328889727592468
684,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080822,3,fork,different colored forks create patterns or words,23.345663,22.467777,0.7139945328235626,0.5927665829658508
685,GPT3202208,cmpl-5kwX1gevVKXTKvh4deqkOlIAJU9jk,0.75,202208128,2022080823,3,fork,music with forks by hitting them against different surfaces,18.716997,17.18846,0.7033251225948334,0.49793463945388794
686,GPT3202208,cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY,0.75,202208129,2022080825,4,fork,eat food of course!,17.819382,17.683384,0.7283300161361694,0.7100246250629425
687,GPT3202208,cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY,0.75,202208129,2022080826,4,fork,hold up your hair while you put makeup on,14.757673,16.14265,0.6324128806591034,0.831503763794899
688,GPT3202208,cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY,0.75,202208129,2022080827,4,fork,pick something up off the floor that you don't wt touch,13.803622,14.861638,0.5653792023658752,0.710762619972229
689,GPT3202208,cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY,0.75,202208129,2022080828,4,fork,bookmark in book,11.151408,11.635213,0.8011718094348907,0.8845265507698059
690,GPT3202208,cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY,0.75,202208129,2022080829,4,fork,In place of chopsticks,9.676366,8.66458,0.6956681311130524,0.5519843995571136
691,GPT3202208,cmpl-5kwX58nBowY94REQEQ6XrnqpOx9kY,0.75,202208129,2022080830,4,fork,play the trigle in orchestra,11.4344845,12.413618,0.7487120628356934,0.9076531305909157
