"id","response_id","eucldist_object_response","eucldist_chair_response","cosdist_object_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02","rater"
227,2022040227,6.0507436,6.333063,0.535497785,0.592118979,"fork","Hold a fork up to the light to see if it is bent",2,4,2,NA,NA,NA,NA
228,2022040228,5.820376,6.588362,0.480096817,0.655454248,"fork","Try to balance a fork on its end",2,4,1,NA,NA,NA,NA
229,2022040229,7.177522,7.052028,0.770607948,0.72780928,"fork","See how far you can",99,99,99,NA,NA,NA,NA
230,2022040230,5.7836733,6.481247,0.471289575,0.638282001,"fork","Use a fork to play the xylophone",3,4,3,NA,NA,NA,NA
231,2022040231,5.7332587,6.205189,0.459109902,0.563967377,"fork","Use a fork as a back scratcher",2,5,1,NA,NA,NA,NA
232,2022040232,5.765488,6.7478747,0.466856778,0.689521104,"fork","Use a fork to measure ingredients when cooking",3,3,3,NA,NA,NA,NA
233,2022040233,5.2974057,6.628481,0.367766082,0.657213092,"fork","Use a fork as a toothpick",2,4,2,NA,NA,NA,NA
234,2022040234,5.788598,6.360638,0.469748259,0.584833533,"fork","Curl your hair with a fork",2,4,2,NA,NA,NA,NA
235,2022040235,6.212986,6.187972,0.58170867,0.560305119,"fork","Make music with forks and spoons by banging them together or on surfaces like tables and",3,5,2,NA,NA,NA,NA
236,2022040236,5.8369346,6.4520116,0.481002092,0.60884589,"fork","Use a fork to curl your hair",2,4,2,NA,NA,NA,NA
237,2022040237,5.83047,6.7003307,0.481339991,0.677192956,"fork","Use a fork to apply makeup",3,2,3,NA,NA,NA,NA
238,2022040238,5.6665874,6.651565,0.443344593,0.648469448,"fork","Use a fork to eat ice cream",2,5,1,NA,NA,NA,NA
239,2022040239,5.607082,6.659943,0.431928754,0.656294733,"fork","Use a fork to clean your teeth",2,4,2,NA,NA,NA,NA
240,2022040240,5.7188835,6.5495744,0.45478934,0.627825201,"fork","Use a fork to brush your hair",2,4,2,NA,NA,NA,NA
241,2022040241,6.1178536,6.203678,0.554923087,0.562776387,"fork","Use a fork to pick up food that's fallen on the floor",1,5,1,NA,NA,NA,NA
242,2022040242,5.404772,6.6696196,0.390681624,0.661538571,"fork","Use a fork to open",99,99,99,NA,NA,NA,NA
243,2022040243,5.941493,6.449105,0.508176863,0.61886245,"fork","Use a fork to eat a cupcake without getting your hands messy",1,5,1,NA,NA,NA,NA
244,2022040244,6.1704082,6.4601293,0.568961322,0.631039888,"fork","Stick a fork in an electrical outlet to see if it's still working",3,3,2,NA,NA,NA,NA
245,2022040245,5.798267,6.558306,0.473223925,0.63676253,"fork","Use a fork to comb your hair",2,4,2,NA,NA,NA,NA
246,2022040246,5.2974057,6.628481,0.367766082,0.657213092,"fork","Use a fork as a toothpick",2,4,2,NA,NA,NA,NA
247,2022040247,6.069927,6.506966,0.5415546,0.639904201,"fork","Stick a fork in the ground to mark your spot in line",2,5,3,NA,NA,NA,NA
248,2022040248,4.656198,6.908855,0.261934042,0.696517527,"fork","Use a fork",1,5,1,NA,NA,NA,NA
249,2022040249,5.839641,6.40335,0.484475791,0.621151268,"fork","Fork art: Create fun designs and shapes using a fork as your paintbrush!",3,3,3,NA,NA,NA,NA
250,2022040250,6.0943437,6.3687305,0.551699847,0.611567616,"fork","Use a fork to curl your hair – no curlers necessary!",NA,NA,NA,NA,NA,NA,NA
251,2022040251,6.2975383,6.5761943,0.602818817,0.663301349,"fork","Make music with your fork: tap it against different surfaces to create unique sounds",3,5,2,NA,NA,NA,NA
252,2022040252,6.280756,6.472129,0.591212302,0.625864536,"fork","Keep your drink cold by freezing a few forks and adding them to your glass",4,4,5,NA,NA,NA,NA
253,2022040253,7.0856857,6.9170313,0.766196534,0.71106261,"fork","Get rid of",99,99,99,NA,NA,NA,NA
254,2022040254,5.533159,6.5451255,0.416180015,0.639163911,"fork","Use a fork to eat soup instead of a spoon",2,3,1,NA,NA,NA,NA
255,2022040255,5.947246,6.5148745,0.510142803,0.637654632,"fork","Use a fork to apply makeup instead of a brush",3,2,3,NA,NA,NA,NA
256,2022040256,5.2974057,6.628481,0.367766082,0.657213092,"fork","Use a fork as a toothpick",2,4,2,NA,NA,NA,NA
257,2022040257,6.018522,6.6373897,0.527412772,0.670210361,"fork","Use a fork to scratch an itch you can't reach",2,5,1,NA,NA,NA,NA
258,2022040258,6.261207,6.3832626,0.597751945,0.616137564,"fork","Use a fork to play the piano (if the keys are big enough!)",3,3,3,NA,NA,NA,NA
259,2022040259,5.2100425,6.7290735,0.351277053,0.679510832,"fork","Use a fork in",99,99,99,NA,NA,NA,NA
260,2022040260,5.5558667,6.498352,0.420790136,0.629317582,"fork","Eat cereal with a fork instead of a spoon",1,5,1,NA,NA,NA,NA
261,2022040261,6.005897,6.472444,0.524583071,0.627752721,"fork","Use a fork to play fetch with your dog",3,2,3,NA,NA,NA,NA
262,2022040262,6.2352786,6.5190516,0.582245767,0.641385049,"fork","Use a fork as a bookmark in your favorite book",2,5,2,NA,NA,NA,NA
263,2022040263,6.1071424,6.400172,0.550889105,0.611847758,"fork","Keep track of your keys by hanging them on a fork",3,4,3,NA,NA,NA,NA
264,2022040264,5.6342945,6.5910797,0.437517822,0.657590777,"fork","Use a fork to open up tightly sealed jars",1,5,1,NA,NA,NA,NA
265,2022040265,5.516278,6.905749,0.411401153,0.740477175,"fork","Sift flour by using a fork instead",2,4,3,NA,NA,NA,NA
266,2022040266,5.533159,6.5451255,0.416180015,0.639163911,"fork","Use a fork to eat soup instead of a spoon",2,3,1,NA,NA,NA,NA
267,2022040267,5.957279,6.3955107,0.512126923,0.605966777,"fork","Use a fork to play the piano",3,3,3,NA,NA,NA,NA
268,2022040268,5.444726,6.662538,0.399008811,0.656123251,"fork","Use a fork to brush your teeth",4,2,3,NA,NA,NA,NA
269,2022040269,5.798267,6.558306,0.473223925,0.63676253,"fork","Use a fork to comb your hair",2,4,2,NA,NA,NA,NA
270,2022040270,6.1468983,6.529921,0.559497446,0.64334929,"fork","Use a fork as a bookmark in your book",2,5,2,NA,NA,NA,NA
271,2022040271,6.012469,6.2113867,0.528689504,0.565753549,"fork","Stick forks in the ground to make a garden fence or trellis for climbing",3,2,2,NA,NA,NA,NA
272,2022040272,5.8369346,6.4520116,0.481002092,0.60884589,"fork","Use a fork to curl your hair",2,4,2,NA,NA,NA,NA
273,2022040273,5.926782,6.44115,0.504859209,0.617296547,"fork","Use a fork to eat soup without getting your hands dirty.",2,3,1,NA,NA,NA,NA
274,2022040274,6.1788054,6.4205847,0.573370576,0.623946428,"fork","Stick a fork in an electrical outlet to see if it’s still working.",NA,NA,NA,NA,NA,NA,NA
275,2022040275,5.7472043,6.2808332,0.46040839,0.587629378,"fork","Hold a fork by the tines and use the handle to hammer in nails",3,2,2,NA,NA,NA,NA
276,2022040276,6.1490617,6.2204638,0.556029797,0.560250342,"fork","Place a fork in between the door and door",2,4,2,NA,NA,NA,NA
277,2022040277,7.9649224,8.392666,0.721214265,0.792862043,"fork","eat food",1,5,1,NA,NA,NA,NA
278,2022040278,6.312609,7.0610437,0.562134683,0.713272631,"fork","utensil to cook food",1,5,1,NA,NA,NA,NA
279,2022040279,7.4271555,7.5319953,0.71428743,0.726082504,"fork","serve food",1,5,1,NA,NA,NA,NA
280,2022040280,6.474889,6.822613,0.630836457,0.704550326,"fork","tool to eat difficult foods such as lobster or steak",1,5,1,NA,NA,NA,NA
281,2022040281,7.232347,6.6644974,0.817646444,0.658785522,"fork","play musical instruments such as the violin or",4,2,3,NA,NA,NA,NA
282,2022040282,7.6572943,8.087201,0.691036463,0.763142437,"fork","Eating soup",2,3,1,NA,NA,NA,NA
283,2022040283,6.650714,5.6696105,0.658053845,0.433209479,"fork","Holding up a table",3,3,2,NA,NA,NA,NA
284,2022040284,6.780506,6.4054203,0.723866433,0.610274762,"fork","Using as a hairbrush",2,4,2,NA,NA,NA,NA
285,2022040285,7.0940166,6.5131693,0.755500942,0.607656121,"fork","Wearing as a necklace",3,2,3,NA,NA,NA,NA
286,2022040286,7.314493,6.9540315,0.780767426,0.686532736,"fork","Building a fort",3,2,2,NA,NA,NA,NA
287,2022040287,6.953117,6.4221807,0.7594219,0.608606964,"fork","Pretending to be a telephone",3,4,2,NA,NA,NA,NA
288,2022040288,6.3130455,6.796697,0.587919354,0.691970378,"fork","Using as chopsticks",2,4,2,NA,NA,NA,NA
289,2022040289,7.107866,6.7692046,0.769217178,0.673386633,"fork","Making music with it",3,4,2,NA,NA,NA,NA
290,2022040290,6.744632,6.7110915,0.686952144,0.665926248,"fork","Digging in the sand",2,3,2,NA,NA,NA,NA
291,2022040291,8.5654955,9.503166,0.756576911,0.9231463,"fork","hairpin",2,4,2,NA,NA,NA,NA
292,2022040292,7.5349617,8.254839,0.665251762,0.79084903,"fork","eat soup",2,3,2,NA,NA,NA,NA
293,2022040293,7.1848035,6.409814,0.778024301,0.584905177,"fork","back scratcher",2,5,1,NA,NA,NA,NA
294,2022040294,6.692156,6.134561,0.698201686,0.542001545,"fork","pick up food that has fallen on the floor",1,5,1,NA,NA,NA,NA
295,2022040295,7.633688,6.714704,0.851796597,0.630857825,"fork","play the piano",3,3,3,NA,NA,NA,NA
296,2022040296,7.439798,7.6076136,0.743739992,0.769105598,"fork","used",99,99,99,NA,NA,NA,NA
297,2022040297,5.4229784,6.7901535,0.394840539,0.68394196,"fork","Use a fork to eat soup",2,3,1,NA,NA,NA,NA
298,2022040298,5.8704786,6.4883842,0.491542518,0.628686905,"fork","Stick a fork in a piece of fruit to eat it",1,5,1,NA,NA,NA,NA
299,2022040299,5.7351546,6.5686164,0.460081518,0.643426657,"fork","Use a fork as a spoon when eating cereal or yogurt",1,5,1,NA,NA,NA,NA
300,2022040300,5.5960035,6.6558814,0.429868579,0.660464138,"fork","Hold a fork like chopsticks to eat rice or noodles",2,4,2,NA,NA,NA,NA
301,2022040301,6.1158504,6.379053,0.548487633,0.599321485,"fork","Stick a fork in your hair to hold it back while you're cooking",2,4,2,NA,NA,NA,NA
302,2022040302,4.656198,6.908855,0.261934042,0.696517527,"fork","Use a fork",1,5,1,NA,NA,NA,NA
303,2022040303,5.798267,6.558306,0.473223925,0.63676253,"fork","Use a fork to comb your hair",2,4,2,NA,NA,NA,NA
304,2022040304,5.83047,6.7003307,0.481339991,0.677192956,"fork","Use a fork to apply makeup",3,2,3,NA,NA,NA,NA
305,2022040305,5.2974057,6.628481,0.367766082,0.657213092,"fork","Use a fork as a toothpick",2,4,2,NA,NA,NA,NA
306,2022040306,6.1704082,6.4601293,0.568961322,0.631039888,"fork","Stick a fork in an electrical outlet to see if it's still working",3,3,2,NA,NA,NA,NA
307,2022040307,5.6853175,6.287836,0.443568051,0.590524316,"fork","Hold a fork by the tines and use the handle as a drumstick",3,4,2,NA,NA,NA,NA
308,2022040308,5.890076,6.417529,0.494756281,0.60640347,"fork","Place a fork in front of a",99,99,99,NA,NA,NA,NA
309,2022040309,6.1744585,6.4438524,0.567482948,0.622644186,"fork","Use a fork to fluff up your hair for a quick and easy hairstyle",2,4,2,NA,NA,NA,NA
310,2022040310,6.1704082,6.4601293,0.568961322,0.631039888,"fork","Stick a fork in an electrical outlet to see if it's still working",3,3,2,NA,NA,NA,NA
311,2022040311,6.2352786,6.5190516,0.582245767,0.641385049,"fork","Use a fork as a bookmark in your favorite book",2,5,2,NA,NA,NA,NA
312,2022040312,4.7908454,6.3985953,0.26782155,0.602799803,"fork","Straighten out a bent fork with another fork",2,4,2,NA,NA,NA,NA
313,2022040313,6.408483,6.393954,0.64888975,0.626499146,"fork","Curl your lashes with a cleanfork tine for",3,3,2,NA,NA,NA,NA
314,2022040314,7.1848035,6.409814,0.778024301,0.584905177,"fork","back scratcher",2,5,1,NA,NA,NA,NA
315,2022040315,7.469361,9.51455,0.547669321,0.883384779,"fork","toothpick",2,4,2,NA,NA,NA,NA
316,2022040316,7.1723,7.622197,0.696189433,0.781014293,"fork","remove splinters",2,3,2,NA,NA,NA,NA
317,2022040317,8.21077,7.835251,0.880606055,0.789918244,"fork","apply makeup",3,2,3,NA,NA,NA,NA
318,2022040318,7.437172,7.1699243,0.751359165,0.685831338,"fork","comb your hair",2,4,2,NA,NA,NA,NA
319,2022040319,6.985489,6.8121347,0.718021542,0.6664491,"fork","open bottles and cans",2,4,1,NA,NA,NA,NA
320,2022040320,6.6446652,6.539927,0.643288404,0.608770519,"fork","Drive nails into wood",3,2,2,NA,NA,NA,NA
321,2022040321,6.3791633,6.4395733,0.607972443,0.609658569,"fork","Pick up food from a plate",1,5,1,NA,NA,NA,NA
322,2022040322,6.935424,6.3464127,0.752776608,0.589188933,"fork","Hold hair in place while braiding",2,4,2,NA,NA,NA,NA
323,2022040323,6.550391,6.724233,0.634200931,0.662700266,"fork","Eat soup without making a mess",2,3,1,NA,NA,NA,NA
324,2022040324,6.5626907,6.822691,0.649383903,0.700784713,"fork","Dig in the dirt",2,3,2,NA,NA,NA,NA
325,2022040325,7.5181403,8.017597,0.752472743,0.849409655,"fork","Measure ingredients",3,2,3,NA,NA,NA,NA
326,2022040326,7.633688,6.714704,0.851796597,0.630857825,"fork","Play the piano",3,3,3,NA,NA,NA,NA
327,2022040327,6.704914,6.7517924,0.669447631,0.668186307,"fork","Make a snow angel",3,3,3,NA,NA,NA,NA
328,2022040328,7.437172,7.1699243,0.751359165,0.685831338,"fork","Comb your hair",2,4,2,NA,NA,NA,NA
329,2022040329,5.942028,6.328935,0.511115819,0.601000816,"fork","used as impromptu toothpicks. Simply insert the tines of the fork into your teeth and give them a good cleaning",2,4,2,NA,NA,NA,NA
330,2022040330,5.962892,6.2977324,0.516385794,0.589856386,"fork","If you're ever in a pinch and need to open a bottle of wine use a fork! Stick the fork into the cork and twist it until the cork pops out",2,4,3,NA,NA,NA,NA
331,2022040331,4.656198,6.908855,0.261934042,0.696517527,"fork","Use a fork",1,5,1,NA,NA,NA,NA
332,2022040332,7.9649224,8.392666,0.721214265,0.792862043,"fork","eat food",1,5,1,NA,NA,NA,NA
333,2022040333,6.630386,6.399671,0.681068122,0.60735184,"fork","pick up food that has fallen on the ground",2,5,1,NA,NA,NA,NA
334,2022040334,6.5231204,6.781725,0.626377791,0.674562812,"fork","help cut food into smaller pieces",1,5,1,NA,NA,NA,NA
335,2022040335,5.816769,6.4834356,0.47822237,0.6224702,"fork","shovel to scoop up food onto your plate",1,5,1,NA,NA,NA,NA
336,2022040336,6.9832983,6.880569,0.751554564,0.711786479,"fork","projectile in a",99,99,99,NA,NA,NA,NA
337,2022040337,3.2575848,6.365729,0.281187892,0.611470908,"tin can","Tin Can Telephone: This is a classic use for a tin can and one that has been around for generations. All you need are two tin cans some string and something to punch holes in the bottom of the cans (a nail or a sharp object). Once you have your materials simply tie the string between the two cans making sure that the string is tight",NA,NA,NA,NA,NA,NA,NA
338,2022040338,3.6285026,6.3994503,0.351477623,0.606309414,"tin can","could be used as a vase for flowers",NA,NA,NA,NA,NA,NA,NA
339,2022040339,4.273909,5.8284388,0.469311118,0.466348648,"tin can","a pen holder on a desk",NA,NA,NA,NA,NA,NA,NA
340,2022040340,3.5723712,6.6612153,0.334749401,0.665559858,"tin can","could be used to store loose change",NA,NA,NA,NA,NA,NA,NA
341,2022040341,3.9618,6.2618213,0.428813219,0.574465573,"tin can","hold toothpicks on a countertop",NA,NA,NA,NA,NA,NA,NA
342,2022040342,3.55867,6.4805193,0.337832987,0.627816051,"tin can","might be used as a planter for small plants or",NA,NA,NA,NA,NA,NA,NA
343,2022040343,7.6565614,8.725508,0.742841095,0.747745156,"tin can","telephone",NA,NA,NA,NA,NA,NA,NA
344,2022040344,5.4126863,7.055132,0.519070983,0.611264437,"tin can","candle holder",NA,NA,NA,NA,NA,NA,NA
345,2022040345,4.902446,6.7284255,0.579497665,0.646066278,"tin can","pen/pencil holder",NA,NA,NA,NA,NA,NA,NA
346,2022040346,7.000648,8.292153,0.651221275,0.705116689,"tin can","vase",NA,NA,NA,NA,NA,NA,NA
347,2022040347,5.884381,7.9653525,0.626296341,0.789775848,"tin can","bird feeder",NA,NA,NA,NA,NA,NA,NA
348,2022040348,7.0509057,8.168779,0.679844856,0.695212483,"tin can","planter",NA,NA,NA,NA,NA,NA,NA
349,2022040349,5.557062,7.7528734,0.597642928,0.778148249,"tin can","wind chime",NA,NA,NA,NA,NA,NA,NA
350,2022040350,5.059452,7.3353114,0.54576236,0.732483059,"tin can","homemade musical instrument",NA,NA,NA,NA,NA,NA,NA
351,2022040351,5.8992023,8.176095,0.538275689,0.762345254,"tin can","storage container",NA,NA,NA,NA,NA,NA,NA
352,2022040352,7.000648,8.292153,0.651221275,0.705116689,"tin can","vase",NA,NA,NA,NA,NA,NA,NA
353,2022040353,7.0509057,8.168779,0.679844856,0.695212483,"tin can","planter",NA,NA,NA,NA,NA,NA,NA
354,2022040354,4.554414,6.6755633,0.507424057,0.639088273,"tin can","hold pens and pencils",NA,NA,NA,NA,NA,NA,NA
355,2022040355,5.5579467,7.9714723,0.570426911,0.80212988,"tin can","coin bank",NA,NA,NA,NA,NA,NA,NA
356,2022040356,5.4126863,7.055132,0.519070983,0.611264437,"tin can","candle holder",NA,NA,NA,NA,NA,NA,NA
357,2022040357,4.193002,7.837172,0.412236571,0.895558976,"tin can","tin cancan",NA,NA,NA,NA,NA,NA,NA
358,2022040358,5.001276,7.058078,0.554228723,0.688332796,"tin can","vase for flowers",NA,NA,NA,NA,NA,NA,NA
359,2022040359,3.3490398,6.311903,0.292819381,0.581071466,"tin can","It can be used as a candle holder",NA,NA,NA,NA,NA,NA,NA
360,2022040360,3.745307,6.6569495,0.370732129,0.665477127,"tin can","store small items such as buttons beads and other craft supplies",NA,NA,NA,NA,NA,NA,NA
361,2022040361,3.9056816,6.5580597,0.413598657,0.648468167,"tin can","It makes a great piggy bank!",NA,NA,NA,NA,NA,NA,NA
362,2022040362,4.3495317,6.8283134,0.46864289,0.678465396,"tin can","planter for small plants",NA,NA,NA,NA,NA,NA,NA
363,2022040363,3.7977326,6.5348506,0.40006721,0.653934538,"tin can","be used as a small planter for succulents or cacti",NA,NA,NA,NA,NA,NA,NA
364,2022040364,3.7681837,5.895047,0.38250351,0.484908581,"tin can","be used as a pencil holder on a desk",NA,NA,NA,NA,NA,NA,NA
365,2022040365,3.6813073,6.638746,0.364017904,0.669417679,"tin can","cut in half and used as salt and pepper shakers",NA,NA,NA,NA,NA,NA,NA
366,2022040366,3.5234776,6.302232,0.334358692,0.586809903,"tin can","be used to hold paperclips or other small office supplies",NA,NA,NA,NA,NA,NA,NA
367,2022040367,4.311107,6.656217,0.420939445,0.611483127,"tin can","be painted",NA,NA,NA,NA,NA,NA,NA
368,2022040368,7.6565614,8.725508,0.742841095,0.747745156,"tin can","telephone",NA,NA,NA,NA,NA,NA,NA
369,2022040369,6.507315,8.128116,0.625743479,0.727277279,"tin can","lantern",NA,NA,NA,NA,NA,NA,NA
370,2022040370,5.5684986,8.060158,0.545723438,0.79839085,"tin can","plant pot",NA,NA,NA,NA,NA,NA,NA
371,2022040371,7.000648,8.292153,0.651221275,0.705116689,"tin can","vase",NA,NA,NA,NA,NA,NA,NA
372,2022040372,5.884381,7.9653525,0.626296341,0.789775848,"tin can","bird feeder",NA,NA,NA,NA,NA,NA,NA
373,2022040373,4.7858295,6.6578674,0.542486399,0.625142038,"tin can","An ashtray",NA,NA,NA,NA,NA,NA,NA
374,2022040374,5.432624,6.99382,0.564656079,0.624467462,"tin can","pencil holder",NA,NA,NA,NA,NA,NA,NA
375,2022040375,5.532458,7.130489,0.629073828,0.675422758,"tin can","paintbrush holder",NA,NA,NA,NA,NA,NA,NA
376,2022040376,5.5579467,7.9714723,0.570426911,0.80212988,"tin can","coin bank",NA,NA,NA,NA,NA,NA,NA
377,2022040377,4.4391694,6.914354,0.530136198,0.732700378,"tin can","small planter for succulents or cacti",NA,NA,NA,NA,NA,NA,NA
378,2022040378,3.877772,6.3921757,0.41532588,0.611855298,"tin can","pencil holder by painting it and adding some fun embellishments",NA,NA,NA,NA,NA,NA,NA
379,2022040379,3.0066965,6.5015225,0.233096778,0.639468253,"tin can","Use a tin can to make your own mini piñata filled with candy or other treats",NA,NA,NA,NA,NA,NA,NA
380,2022040380,3.8474166,6.538548,0.392961919,0.636342943,"tin can","Cut out stars from paper and glue them onto",NA,NA,NA,NA,NA,NA,NA
381,2022040381,3.6285026,6.3994503,0.351477623,0.606309414,"tin can","could be used as a vase for flowers",NA,NA,NA,NA,NA,NA,NA
382,2022040382,4.4881053,6.4435716,0.454844058,0.567743212,"tin can","a candle holder",NA,NA,NA,NA,NA,NA,NA
383,2022040383,4.0128827,5.988075,0.428188622,0.504632294,"tin can","hold pencils or pens on a desk",NA,NA,NA,NA,NA,NA,NA
384,2022040384,4.2137074,6.186954,0.478297114,0.552057266,"tin can","hold makeup brushes on a vanity",NA,NA,NA,NA,NA,NA,NA
385,2022040385,3.8564131,6.9989634,0.373903692,0.726611078,"tin can","store coins or other small items",NA,NA,NA,NA,NA,NA,NA
386,2022040386,4.7582846,7.30548,0.487674832,0.730397046,"tin can","It",NA,NA,NA,NA,NA,NA,NA
387,2022040387,3.7568061,6.6356535,0.370910764,0.657582402,"tin can","be used as a coin bank",NA,NA,NA,NA,NA,NA,NA
388,2022040388,3.7493262,6.577593,0.377040029,0.651530564,"tin can","be used to store pencils and pens",NA,NA,NA,NA,NA,NA,NA
389,2022040389,3.7549694,6.406607,0.377679825,0.607530147,"tin can","be used as a vase for flowers",NA,NA,NA,NA,NA,NA,NA
390,2022040390,3.460208,6.4835215,0.315598845,0.625225723,"tin can","be used as a container for homemade candles",NA,NA,NA,NA,NA,NA,NA
