"user_id","participantnr","AUT-response_id","object","response"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47746","fork","screw driver"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47207","book","bridge"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47208","book","ornament"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47209","book","decoration"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47210","book","building block"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47211","book","table"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47212","book","step"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47213","book","door stopper"
"3244","prolific_participantid_59afcd49f69f340001866fa5","47214","book","domino"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46651","tin can","storage tin "
"3244","prolific_participantid_59afcd49f69f340001866fa5","46652","tin can","a musical instrument for child"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46653","tin can","money hiding spot"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46654","tin can","throw a ball at the tin - tin can alley game"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46655","tin can","tealight holder"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46656","tin can","drink mug/cup"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46657","tin can","water holder/jug"
"3244","prolific_participantid_59afcd49f69f340001866fa5","46658","tin can","kick the tin like a football"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47158","fork","as a plant stake"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47159","fork","to peirce hole in soil to plant seeds"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47160","fork","to bend into a bracelet"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47161","fork","to hang elastic bands from"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47162","fork","make a pattern in paint"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47163","fork","decorate plasticine"
"3226","prolific_participantid_59ba64d06039190001eaaefe","47164","fork","to bend into a door handle"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46596","book","to put under a wonky chair"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46597","book","to bash something with"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46598","book","as a prop for paperwork"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46599","book","as a paperweight"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46600","book","to hide money inside"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46601","book","as a doorstop"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46130","tin can","plant pot"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46131","tin can","pencil holder"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46132","tin can","holder for paper clips"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46133","tin can","toy castle tower"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46134","tin can","roller"
"3226","prolific_participantid_59ba64d06039190001eaaefe","46135","tin can","goal"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47344","fork","make a flag"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47345","fork","to tend a small japanese garden"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47346","fork","add tags and use in garden to name plants"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47347","fork","bend tines onto string to make windchime"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46777","book","doorstop"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46778","book","shelf"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46779","book","stand on to reach high cupboard"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46780","book","fly swat"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46781","book","fan"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46782","book","decoration"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46783","book","burn for warmth"
"3293","prolific_participantid_5a23e0f8391e270001a10195","46784","book","wrap presents"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47886","tin can","add string on line to make windchime."
"3293","prolific_participantid_5a23e0f8391e270001a10195","47887","tin can","make shower by putting hole in bottom"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47888","tin can","use a a chair leg cover"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47889","tin can","drinking vessel"
"3293","prolific_participantid_5a23e0f8391e270001a10195","47890","tin can","add paint punch hole in bottom and use over paper to make art"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45792","fork","self-defense"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45793","fork","piercing film"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45612","book","building a tower"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45613","book","rest for drawing"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45460","tin can","communication via string"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45461","tin can","target for shooting"
"3166","prolific_participantid_5a30078e1f4fab00014991ba","45462","tin can","arts and crafts"
"3121","prolific_participantid_5a52164aac5624000153602a","44839","fork","stick in a cup and decorate as a mini christmas tree"
"3121","prolific_participantid_5a52164aac5624000153602a","44840","fork","put in a vase with others and pretend they are flowers"
"3121","prolific_participantid_5a52164aac5624000153602a","44841","fork","stick several together to make a sculpture"
"3121","prolific_participantid_5a52164aac5624000153602a","44923","book","use several to make a side table"
"3121","prolific_participantid_5a52164aac5624000153602a","44924","book","cut out the middle and use as a keysafe"
"3121","prolific_participantid_5a52164aac5624000153602a","44925","book","use the pages as a background for an art project"
"3121","prolific_participantid_5a52164aac5624000153602a","44926","book","use them to press flowers"
"3121","prolific_participantid_5a52164aac5624000153602a","44927","book","open it and run a fan over it to create more breeze"
"3121","prolific_participantid_5a52164aac5624000153602a","45035","tin can","stack several to use as a bookend"
"3121","prolific_participantid_5a52164aac5624000153602a","45036","tin can","plant up as a container"
"3121","prolific_participantid_5a52164aac5624000153602a","45037","tin can","use as a vase"
"3121","prolific_participantid_5a52164aac5624000153602a","45038","tin can","line them up and use a a coconut shy"
"3121","prolific_participantid_5a52164aac5624000153602a","45039","tin can","use several as a musical instrument"
"3121","prolific_participantid_5a52164aac5624000153602a","45040","tin can","string several together to make a toy snake"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45886","fork","tray"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45887","fork","hammer"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45888","fork","cleaning tool"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45889","fork","pillow"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45890","fork","seat booster"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45891","fork","fan"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45892","fork","dust pan"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45893","fork","tripod"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45894","fork","table top"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45895","fork","shelf"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45896","fork","wall art"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45897","fork","door stopper"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45898","fork","paper weight"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","45899","fork","coaster"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46256","tin can","plant pot"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46257","tin can","stationery container"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46258","tin can","vase"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46259","tin can","lantern"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46260","tin can","rattle"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46261","tin can","sieve"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46262","tin can","ladel"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46263","tin can","measurer"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46264","tin can","drum"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46265","tin can","telephone"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46266","tin can","stamp"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46267","tin can","dough roller"
"3191","prolific_participantid_5a5e0fbbe0cf3d000126a1a8","46268","tin can","patru cutter"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45683","fork","musical instrument"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45684","fork","hair detangler, "
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45685","fork","page marker, "
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45686","fork","string separator"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45687","fork","paint brush alternative"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45688","fork","cake decorator implement"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45689","fork","sculpture addition"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45927","book","catcher of slugs"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45928","book","seat height adjuster"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45929","book","fly catcher"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45930","book","fire brick"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45931","book","guessing game"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45932","book","insulation"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45933","book","sculpture work"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45934","book","flower press"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45935","book","cash hider"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45516","tin can","Candle holder, plant pot, telephone, foot heighteners, dried flower arrangement holder, wall builder"
"3165","prolific_participantid_5a5f945176d1c60001ab7e30","45517","tin can","jewellery"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46434","book","READ"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46435","book","DISPLAY"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46436","book","ADD HEIGHT"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46437","book","THROW WHEN ANGRY"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46438","book","FRAME THE PICTURES"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46439","book","SWAY A FLY"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46440","book","USE AS A FAN TO COOL DOWN"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","46441","book","COPY THE PICTURES"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","47576","tin can","VASE"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","47577","tin can","MUSICAL INSTRUMENT"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","47578","tin can","HIDE CASH"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","47579","tin can","KNOCK THE CAN OVER GAME"
"3263","prolific_participantid_5a631a73b9e3b50001a6ebd8","47580","tin can","WATERING CAN"
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48679","fork","As an aerial "
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48680","fork","As a hook for hanging things on the wall "
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48681","fork","For digging the ground...."
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48682","fork","For making line patterns on paper with paint"
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48683","fork","As part of stand with forks tied together. "
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48684","fork","For removing nails or staples"
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48976","book","Pull out the pages and turn them into bookmarks"
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48977","book","Hollow out the pages in the middle and use the book to keep things in - like jewelry. "
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48978","book","Stack a few together to make a base for a lamp"
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48375","tin can","Can be used with another one to make a toy telephone "
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48376","tin can","A door stop"
"3381","prolific_participantid_5a75b131eea3d300016ddc70","48377","tin can","For breaking a window "
