id,response_id,eucldist_object_response,eucldist_chair_response,cosdist_object_response,cosdist_chair_response,object,response,originality_rater01,utility_rater01,surprise_rater01,originality_rater02,utility_rater02,surprise_rater02,rater_01,rater_02
215,2022040215,"7,469,361","951,455",0.547669321,0.883384779,fork,toothpick,2,4,2,NA,NA,NA,MB,NA
216,2022040216,"6,059,923","63,352,165",0.543252558,0.605272025,fork,If you put a rubber band around the tines of a fork it becomes a mini-trampoline for ants or other small insects,5,2,5,NA,NA,NA,MB,NA
217,2022040217,"8,117,995","7,905,593",0.687906414,0.646502703,fork,plastic,99,99,99,NA,NA,NA,MB,NA
218,2022040218,"71,848,035","6,409,814",0.778024301,0.584905177,fork,back scratcher,2,5,1,NA,NA,NA,MB,NA
219,2022040219,"66,900,663","65,584,393",0.690727144,0.643144459,fork,pick up food that is out of reach,2,5,1,NA,NA,NA,MB,NA
220,2022040220,"7,437,172","71,699,243",0.751359165,0.685831338,fork,comb your hair,2,4,2,NA,NA,NA,MB,NA
221,2022040221,"821,077","7,835,251",0.880606055,0.789918244,fork,apply makeup,3,2,3,NA,NA,NA,MB,NA
222,2022040222,"7,469,361","951,455",0.547669321,0.883384779,fork,toothpick,2,4,2,NA,NA,NA,MB,IS
223,2022040223,"6,966,242","70,312,676",0.719293863,0.722434223,fork,used to,99,99,99,NA,NA,NA,MB,NA
224,2022040224,"57,552,595","6,539,502",0.464694083,0.637589484,fork,Use a fork to eat food off of a plate,1,5,1,NA,NA,NA,MB,NA
225,2022040225,"61,410,823","64,728,036",0.560017258,0.631948888,fork,Stick a fork in a electrical outlet to see if it is still working,3,3,2,NA,NA,NA,MB,NA
226,2022040226,"57,332,587","6,205,189",0.459109902,0.563967377,fork,Use a fork as a back scratcher,2,5,1,NA,NA,NA,MB,NA
227,2022040227,"60,507,436","6,333,063",0.535497785,0.592118979,fork,Hold a fork up to the light to see if it is bent,2,4,2,NA,NA,NA,MB,NA
228,2022040228,"5,820,376","6,588,362",0.480096817,0.655454248,fork,Try to balance a fork on its end,2,4,1,NA,NA,NA,MB,NA
229,2022040229,"7,177,522","7,052,028",0.770607948,0.72780928,fork,See how far you can,99,99,99,NA,NA,NA,MB,NA
230,2022040230,"57,836,733","6,481,247",0.471289575,0.638282001,fork,Use a fork to play the xylophone,3,4,3,NA,NA,NA,MB,NA
231,2022040231,"57,332,587","6,205,189",0.459109902,0.563967377,fork,Use a fork as a back scratcher,2,5,1,NA,NA,NA,MB,NA
232,2022040232,"5,765,488","67,478,747",0.466856778,0.689521104,fork,Use a fork to measure ingredients when cooking,3,3,3,NA,NA,NA,MB,NA
233,2022040233,"52,974,057","6,628,481",0.367766082,0.657213092,fork,Use a fork as a toothpick,2,4,2,NA,NA,NA,MB,NA
234,2022040234,"5,788,598","6,360,638",0.469748259,0.584833533,fork,Curl your hair with a fork,2,4,2,NA,NA,NA,MB,NA
235,2022040235,"6,212,986","6,187,972",0.58170867,0.560305119,fork,Make music with forks and spoons by banging them together or on surfaces like tables and,3,5,2,NA,NA,NA,MB,IS
236,2022040236,"58,369,346","64,520,116",0.481002092,0.60884589,fork,Use a fork to curl your hair,2,4,2,NA,NA,NA,MB,NA
237,2022040237,"583,047","67,003,307",0.481339991,0.677192956,fork,Use a fork to apply makeup,3,2,3,NA,NA,NA,MB,NA
238,2022040238,"56,665,874","6,651,565",0.443344593,0.648469448,fork,Use a fork to eat ice cream,2,5,1,NA,NA,NA,MB,NA
239,2022040239,"5,607,082","6,659,943",0.431928754,0.656294733,fork,Use a fork to clean your teeth,2,4,2,NA,NA,NA,MB,NA
240,2022040240,"57,188,835","65,495,744",0.45478934,0.627825201,fork,Use a fork to brush your hair,2,4,2,NA,NA,NA,MB,NA
241,2022040241,"61,178,536","6,203,678",0.554923087,0.562776387,fork,Use a fork to pick up food that's fallen on the floor,1,5,1,NA,NA,NA,MB,NA
242,2022040242,"5,404,772","66,696,196",0.390681624,0.661538571,fork,Use a fork to open,99,99,99,NA,NA,NA,MB,NA
243,2022040243,"5,941,493","6,449,105",0.508176863,0.61886245,fork,Use a fork to eat a cupcake without getting your hands messy,1,5,1,NA,NA,NA,MB,NA
244,2022040244,"61,704,082","64,601,293",0.568961322,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2,NA,NA,NA,MB,NA
245,2022040245,"5,798,267","6,558,306",0.473223925,0.63676253,fork,Use a fork to comb your hair,2,4,2,NA,NA,NA,MB,NA
246,2022040246,"52,974,057","6,628,481",0.367766082,0.657213092,fork,Use a fork as a toothpick,2,4,2,NA,NA,NA,MB,NA
247,2022040247,"6,069,927","6,506,966",0.5415546,0.639904201,fork,Stick a fork in the ground to mark your spot in line,2,5,3,NA,NA,NA,MB,NA
248,2022040248,"4,656,198","6,908,855",0.261934042,0.696517527,fork,Use a fork,1,5,1,NA,NA,NA,MB,NA
249,2022040249,"5,839,641","640,335",0.484475791,0.621151268,fork,Fork art: Create fun designs and shapes using a fork as your paintbrush!,3,3,3,NA,NA,NA,MB,NA
250,2022040250,NA,NA,NA,NA,fork,"Use a fork to curl your hair, no curlers necessary!",2,4,2,NA,NA,NA,MB,IS
250,2022040250,"60,943,437","63,687,305",0.551699847,0.611567616,fork,Use a fork to curl your hair ‚Äì no curlers necessary!,NA,NA,NA,NA,NA,NA,MB,NA
251,2022040251,"62,975,383","65,761,943",0.602818817,0.663301349,fork,Make music with your fork: tap it against different surfaces to create unique sounds,3,5,2,NA,NA,NA,MB,NA
252,2022040252,"6,280,756","6,472,129",0.591212302,0.625864536,fork,Keep your drink cold by freezing a few forks and adding them to your glass,4,4,5,NA,NA,NA,MB,NA
253,2022040253,"70,856,857","69,170,313",0.766196534,0.71106261,fork,Get rid of,99,99,99,NA,NA,NA,MB,NA
254,2022040254,"5,533,159","65,451,255",0.416180015,0.639163911,fork,Use a fork to eat soup instead of a spoon,2,3,1,NA,NA,NA,MB,NA
255,2022040255,"5,947,246","65,148,745",0.510142803,0.637654632,fork,Use a fork to apply makeup instead of a brush,3,2,3,NA,NA,NA,MB,NA
256,2022040256,"52,974,057","6,628,481",0.367766082,0.657213092,fork,Use a fork as a toothpick,2,4,2,NA,NA,NA,MB,NA
257,2022040257,"6,018,522","66,373,897",0.527412772,0.670210361,fork,Use a fork to scratch an itch you can't reach,2,5,1,NA,NA,NA,MB,NA
258,2022040258,"6,261,207","63,832,626",0.597751945,0.616137564,fork,Use a fork to play the piano (if the keys are big enough!),3,3,3,NA,NA,NA,MB,NA
259,2022040259,"52,100,425","67,290,735",0.351277053,0.679510832,fork,Use a fork in,99,99,99,NA,NA,NA,MB,NA
260,2022040260,"55,558,667","6,498,352",0.420790136,0.629317582,fork,Eat cereal with a fork instead of a spoon,1,5,1,NA,NA,NA,MB,NA
261,2022040261,"6,005,897","6,472,444",0.524583071,0.627752721,fork,Use a fork to play fetch with your dog,3,2,3,NA,NA,NA,MB,NA
262,2022040262,"62,352,786","65,190,516",0.582245767,0.641385049,fork,Use a fork as a bookmark in your favorite book,2,5,2,NA,NA,NA,MB,NA
263,2022040263,"61,071,424","6,400,172",0.550889105,0.611847758,fork,Keep track of your keys by hanging them on a fork,3,4,3,NA,NA,NA,MB,NA
264,2022040264,"56,342,945","65,910,797",0.437517822,0.657590777,fork,Use a fork to open up tightly sealed jars,1,5,1,NA,NA,NA,MB,NA
265,2022040265,"5,516,278","6,905,749",0.411401153,0.740477175,fork,Sift flour by using a fork instead,2,4,3,NA,NA,NA,MB,NA
266,2022040266,"5,533,159","65,451,255",0.416180015,0.639163911,fork,Use a fork to eat soup instead of a spoon,2,3,1,NA,NA,NA,MB,NA
267,2022040267,"5,957,279","63,955,107",0.512126923,0.605966777,fork,Use a fork to play the piano,3,3,3,NA,NA,NA,MB,NA
268,2022040268,"5,444,726","6,662,538",0.399008811,0.656123251,fork,Use a fork to brush your teeth,4,2,3,NA,NA,NA,MB,NA
269,2022040269,"5,798,267","6,558,306",0.473223925,0.63676253,fork,Use a fork to comb your hair,2,4,2,NA,NA,NA,MB,NA
270,2022040270,"61,468,983","6,529,921",0.559497446,0.64334929,fork,Use a fork as a bookmark in your book,2,5,2,NA,NA,NA,MB,NA
271,2022040271,"6,012,469","62,113,867",0.528689504,0.565753549,fork,Stick forks in the ground to make a garden fence or trellis for climbing,3,2,2,NA,NA,NA,MB,NA
272,2022040272,"58,369,346","64,520,116",0.481002092,0.60884589,fork,Use a fork to curl your hair,2,4,2,NA,NA,NA,MB,NA
273,2022040273,"5,926,782","644,115",0.504859209,0.617296547,fork,Use a fork to eat soup without getting your hands dirty.,2,3,1,NA,NA,NA,MB,NA
274,2022040274,NA,NA,NA,NA,fork,Stick a fork in an electrical outlet to see if it¥s still working.,3,3,2,NA,NA,NA,MB,NA
274,2022040274,"61,788,054","64,205,847",0.573370576,0.623946428,fork,Stick a fork in an electrical outlet to see if it‚Äôs still working.,NA,NA,NA,NA,NA,NA,MB,NA
275,2022040275,"57,472,043","62,808,332",0.46040839,0.587629378,fork,Hold a fork by the tines and use the handle to hammer in nails,3,2,2,NA,NA,NA,MB,NA
276,2022040276,"61,490,617","62,204,638",0.556029797,0.560250342,fork,Place a fork in between the door and door,2,4,2,NA,NA,NA,MB,NA
277,2022040277,"79,649,224","8,392,666",0.721214265,0.792862043,fork,eat food,1,5,1,NA,NA,NA,MB,IS
278,2022040278,"6,312,609","70,610,437",0.562134683,0.713272631,fork,utensil to cook food,1,5,1,NA,NA,NA,MB,NA
279,2022040279,"74,271,555","75,319,953",0.71428743,0.726082504,fork,serve food,1,5,1,NA,NA,NA,MB,NA
280,2022040280,"6,474,889","6,822,613",0.630836457,0.704550326,fork,tool to eat difficult foods such as lobster or steak,1,5,1,NA,NA,NA,MB,NA
281,2022040281,"7,232,347","66,644,974",0.817646444,0.658785522,fork,play musical instruments such as the violin or,4,2,3,NA,NA,NA,MB,NA
282,2022040282,"76,572,943","8,087,201",0.691036463,0.763142437,fork,Eating soup,2,3,1,NA,NA,NA,MB,NA
283,2022040283,"6,650,714","56,696,105",0.658053845,0.433209479,fork,Holding up a table,3,3,2,NA,NA,NA,MB,NA
284,2022040284,"6,780,506","64,054,203",0.723866433,0.610274762,fork,Using as a hairbrush,2,4,2,NA,NA,NA,MB,NA
285,2022040285,"70,940,166","65,131,693",0.755500942,0.607656121,fork,Wearing as a necklace,3,2,3,NA,NA,NA,MB,NA
286,2022040286,"7,314,493","69,540,315",0.780767426,0.686532736,fork,Building a fort,3,2,2,NA,NA,NA,MB,NA
287,2022040287,"6,953,117","64,221,807",0.7594219,0.608606964,fork,Pretending to be a telephone,3,4,2,NA,NA,NA,MB,NA
288,2022040288,"63,130,455","6,796,697",0.587919354,0.691970378,fork,Using as chopsticks,2,4,2,NA,NA,NA,MB,NA
289,2022040289,"7,107,866","67,692,046",0.769217178,0.673386633,fork,Making music with it,3,4,2,NA,NA,NA,MB,NA
290,2022040290,"6,744,632","67,110,915",0.686952144,0.665926248,fork,Digging in the sand,2,3,2,NA,NA,NA,MB,NA
291,2022040291,"85,654,955","9,503,166",0.756576911,0.9231463,fork,hairpin,2,4,2,NA,NA,NA,MB,NA
292,2022040292,"75,349,617","8,254,839",0.665251762,0.79084903,fork,eat soup,2,3,2,NA,NA,NA,MB,NA
293,2022040293,"71,848,035","6,409,814",0.778024301,0.584905177,fork,back scratcher,2,5,1,NA,NA,NA,MB,NA
294,2022040294,"6,692,156","6,134,561",0.698201686,0.542001545,fork,pick up food that has fallen on the floor,1,5,1,NA,NA,NA,MB,IS
295,2022040295,"7,633,688","6,714,704",0.851796597,0.630857825,fork,play the piano,3,3,3,NA,NA,NA,MB,NA
296,2022040296,"7,439,798","76,076,136",0.743739992,0.769105598,fork,used,99,99,99,NA,NA,NA,MB,NA
297,2022040297,"54,229,784","67,901,535",0.394840539,0.68394196,fork,Use a fork to eat soup,2,3,1,NA,NA,NA,MB,NA
298,2022040298,"58,704,786","64,883,842",0.491542518,0.628686905,fork,Stick a fork in a piece of fruit to eat it,1,5,1,NA,NA,NA,MB,NA
299,2022040299,"57,351,546","65,686,164",0.460081518,0.643426657,fork,Use a fork as a spoon when eating cereal or yogurt,1,5,1,NA,NA,NA,MB,NA
300,2022040300,"55,960,035","66,558,814",0.429868579,0.660464138,fork,Hold a fork like chopsticks to eat rice or noodles,2,4,2,NA,NA,NA,MB,NA
301,2022040301,"61,158,504","6,379,053",0.548487633,0.599321485,fork,Stick a fork in your hair to hold it back while you're cooking,2,4,2,NA,NA,NA,MB,NA
302,2022040302,"4,656,198","6,908,855",0.261934042,0.696517527,fork,Use a fork,1,5,1,NA,NA,NA,MB,NA
303,2022040303,"5,798,267","6,558,306",0.473223925,0.63676253,fork,Use a fork to comb your hair,2,4,2,NA,NA,NA,MB,NA
304,2022040304,"583,047","67,003,307",0.481339991,0.677192956,fork,Use a fork to apply makeup,3,2,3,NA,NA,NA,MB,NA
305,2022040305,"52,974,057","6,628,481",0.367766082,0.657213092,fork,Use a fork as a toothpick,2,4,2,NA,NA,NA,MB,NA
306,2022040306,"61,704,082","64,601,293",0.568961322,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2,NA,NA,NA,MB,NA
307,2022040307,"56,853,175","6,287,836",0.443568051,0.590524316,fork,Hold a fork by the tines and use the handle as a drumstick,3,4,2,NA,NA,NA,MB,NA
308,2022040308,"5,890,076","6,417,529",0.494756281,0.60640347,fork,Place a fork in front of a,99,99,99,NA,NA,NA,MB,NA
309,2022040309,"61,744,585","64,438,524",0.567482948,0.622644186,fork,Use a fork to fluff up your hair for a quick and easy hairstyle,2,4,2,NA,NA,NA,MB,NA
310,2022040310,"61,704,082","64,601,293",0.568961322,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,3,3,2,NA,NA,NA,MB,NA
311,2022040311,"62,352,786","65,190,516",0.582245767,0.641385049,fork,Use a fork as a bookmark in your favorite book,2,5,2,NA,NA,NA,MB,NA
312,2022040312,"47,908,454","63,985,953",0.26782155,0.602799803,fork,Straighten out a bent fork with another fork,2,4,2,NA,NA,NA,MB,NA
313,2022040313,"6,408,483","6,393,954",0.64888975,0.626499146,fork,Curl your lashes with a cleanfork tine for,3,3,2,NA,NA,NA,MB,NA
314,2022040314,"71,848,035","6,409,814",0.778024301,0.584905177,fork,back scratcher,2,5,1,NA,NA,NA,MB,NA
315,2022040315,"7,469,361","951,455",0.547669321,0.883384779,fork,toothpick,2,4,2,NA,NA,NA,MB,IS
316,2022040316,"71,723","7,622,197",0.696189433,0.781014293,fork,remove splinters,2,3,2,NA,NA,NA,MB,NA
317,2022040317,"821,077","7,835,251",0.880606055,0.789918244,fork,apply makeup,3,2,3,NA,NA,NA,MB,NA
318,2022040318,"7,437,172","71,699,243",0.751359165,0.685831338,fork,comb your hair,2,4,2,NA,NA,NA,MB,NA
319,2022040319,"6,985,489","68,121,347",0.718021542,0.6664491,fork,open bottles and cans,2,4,1,NA,NA,NA,MB,NA
320,2022040320,"66,446,652","6,539,927",0.643288404,0.608770519,fork,Drive nails into wood,3,2,2,NA,NA,NA,MB,NA
321,2022040321,"63,791,633","64,395,733",0.607972443,0.609658569,fork,Pick up food from a plate,1,5,1,NA,NA,NA,MB,NA
322,2022040322,"6,935,424","63,464,127",0.752776608,0.589188933,fork,Hold hair in place while braiding,2,4,2,NA,NA,NA,MB,NA
323,2022040323,"6,550,391","6,724,233",0.634200931,0.662700266,fork,Eat soup without making a mess,2,3,1,NA,NA,NA,MB,NA
324,2022040324,"65,626,907","6,822,691",0.649383903,0.700784713,fork,Dig in the dirt,2,3,2,NA,NA,NA,MB,NA
325,2022040325,"75,181,403","8,017,597",0.752472743,0.849409655,fork,Measure ingredients,3,2,3,NA,NA,NA,MB,NA
326,2022040326,"7,633,688","6,714,704",0.851796597,0.630857825,fork,Play the piano,3,3,3,NA,NA,NA,MB,NA
327,2022040327,"6,704,914","67,517,924",0.669447631,0.668186307,fork,Make a snow angel,3,3,3,NA,NA,NA,MB,NA
328,2022040328,"7,437,172","71,699,243",0.751359165,0.685831338,fork,Comb your hair,2,4,2,NA,NA,NA,MB,NA
329,2022040329,"5,942,028","6,328,935",0.511115819,0.601000816,fork,used as impromptu toothpicks. Simply insert the tines of the fork into your teeth and give them a good cleaning,2,4,2,NA,NA,NA,MB,NA
330,2022040330,"5,962,892","62,977,324",0.516385794,0.589856386,fork,If you're ever in a pinch and need to open a bottle of wine use a fork! Stick the fork into the cork and twist it until the cork pops out,2,4,3,NA,NA,NA,MB,a
331,2022040331,"4,656,198","6,908,855",0.261934042,0.696517527,fork,Use a fork,1,5,1,NA,NA,NA,MB,NA
332,2022040332,"79,649,224","8,392,666",0.721214265,0.792862043,fork,eat food,1,5,1,NA,NA,NA,MB,IS
333,2022040333,"6,630,386","6,399,671",0.681068122,0.60735184,fork,pick up food that has fallen on the ground,2,5,1,NA,NA,NA,MB,NA
334,2022040334,"65,231,204","6,781,725",0.626377791,0.674562812,fork,help cut food into smaller pieces,1,5,1,NA,NA,NA,MB,NA
335,2022040335,"5,816,769","64,834,356",0.47822237,0.6224702,fork,shovel to scoop up food onto your plate,1,5,1,NA,NA,NA,MB,NA
336,2022040336,"69,832,983","6,880,569",0.751554564,0.711786479,fork,projectile in a,99,99,99,NA,NA,NA,MB,NA
337,2022040337,"32,575,848","6,365,729",0.281187892,0.611470908,tin can,Tin Can Telephone: This is a classic use for a tin can and one that has been around for generations. All you need are two tin cans some string and something to punch holes in the bottom of the cans (a nail or a sharp object). Once you have your materials simply tie the string between the two cans making sure that the string is tight,2,4,2,NA,NA,NA,MB,NA
338,2022040338,"36,285,026","63,994,503",0.351477623,0.606309414,tin can,could be used as a vase for flowers,3,4,3,NA,NA,NA,MB,NA
339,2022040339,"4,273,909","58,284,388",0.469311118,0.466348648,tin can,a pen holder on a desk,2,5,1,NA,NA,NA,MB,NA
340,2022040340,"35,723,712","66,612,153",0.334749401,0.665559858,tin can,could be used to store loose change,2,5,1,NA,NA,NA,MB,NA
341,2022040341,"39,618","62,618,213",0.428813219,0.574465573,tin can,hold toothpicks on a countertop,2,5,1,NA,NA,NA,MB,NA
342,2022040342,"355,867","64,805,193",0.337832987,0.627816051,tin can,might be used as a planter for small plants or,3,4,3,NA,NA,NA,MB,NA
343,2022040343,"76,565,614","8,725,508",0.742841095,0.747745156,tin can,telephone,NA,NA,NA,NA,NA,NA,NA,IS
344,2022040344,"54,126,863","7,055,132",0.519070983,0.611264437,tin can,candle holder,2,4,2,NA,NA,NA,MB,IS
345,2022040345,"4,902,446","67,284,255",0.579497665,0.646066278,tin can,pen/pencil holder,2,5,1,NA,NA,NA,MB,NA
346,2022040346,"7,000,648","8,292,153",0.651221275,0.705116689,tin can,vase,NA,NA,NA,NA,NA,NA,NA,IS
347,2022040347,"5,884,381","79,653,525",0.626296341,0.789775848,tin can,bird feeder,NA,NA,NA,NA,NA,NA,NA,IS
348,2022040348,"70,509,057","8,168,779",0.679844856,0.695212483,tin can,planter,NA,NA,NA,NA,NA,NA,NA,IS
349,2022040349,"5,557,062","77,528,734",0.597642928,0.778148249,tin can,wind chime,NA,NA,NA,NA,NA,NA,NA,IS
350,2022040350,"5,059,452","73,353,114",0.54576236,0.732483059,tin can,homemade musical instrument,NA,NA,NA,NA,NA,NA,NA,IS
351,2022040351,"58,992,023","8,176,095",0.538275689,0.762345254,tin can,storage container,NA,NA,NA,NA,NA,NA,NA,IS
352,2022040352,"7,000,648","8,292,153",0.651221275,0.705116689,tin can,vase,NA,NA,NA,NA,NA,NA,NA,IS
353,2022040353,"70,509,057","8,168,779",0.679844856,0.695212483,tin can,planter,NA,NA,NA,NA,NA,NA,NA,IS
354,2022040354,"4,554,414","66,755,633",0.507424057,0.639088273,tin can,hold pens and pencils,2,5,1,NA,NA,NA,MB,NA
355,2022040355,"55,579,467","79,714,723",0.570426911,0.80212988,tin can,coin bank,NA,NA,NA,NA,NA,NA,NA,IS
356,2022040356,"54,126,863","7,055,132",0.519070983,0.611264437,tin can,candle holder,2,4,2,NA,NA,NA,MB,IS
357,2022040357,"4,193,002","7,837,172",0.412236571,0.895558976,tin can,tin cancan,NA,NA,NA,NA,NA,NA,NA,IS
358,2022040358,"5,001,276","7,058,078",0.554228723,0.688332796,tin can,vase for flowers,NA,NA,NA,NA,NA,NA,NA,IS
359,2022040359,"33,490,398","6,311,903",0.292819381,0.581071466,tin can,It can be used as a candle holder,2,4,2,NA,NA,NA,MB,NA
360,2022040360,"3,745,307","66,569,495",0.370732129,0.665477127,tin can,store small items such as buttons beads and other craft supplies,2,5,1,NA,NA,NA,MB,NA
361,2022040361,"39,056,816","65,580,597",0.413598657,0.648468167,tin can,It makes a great piggy bank!,2,4,2,NA,NA,NA,MB,NA
362,2022040362,"43,495,317","68,283,134",0.46864289,0.678465396,tin can,planter for small plants,3,4,3,NA,NA,NA,MB,NA
363,2022040363,"37,977,326","65,348,506",0.40006721,0.653934538,tin can,be used as a small planter for succulents or cacti,3,4,3,NA,NA,NA,MB,NA
364,2022040364,"37,681,837","5,895,047",0.38250351,0.484908581,tin can,be used as a pencil holder on a desk,2,5,1,NA,NA,NA,MB,NA
365,2022040365,"36,813,073","6,638,746",0.364017904,0.669417679,tin can,cut in half and used as salt and pepper shakers,2,4,2,NA,NA,NA,MB,NA
366,2022040366,"35,234,776","6,302,232",0.334358692,0.586809903,tin can,be used to hold paperclips or other small office supplies,2,5,1,NA,NA,NA,MB,NA
367,2022040367,"4,311,107","6,656,217",0.420939445,0.611483127,tin can,be painted,99,99,99,NA,NA,NA,MB,NA
368,2022040368,"76,565,614","8,725,508",0.742841095,0.747745156,tin can,telephone,NA,NA,NA,NA,NA,NA,NA,IS
369,2022040369,"6,507,315","8,128,116",0.625743479,0.727277279,tin can,lantern,NA,NA,NA,NA,NA,NA,NA,IS
370,2022040370,"55,684,986","8,060,158",0.545723438,0.79839085,tin can,plant pot,NA,NA,NA,NA,NA,NA,NA,IS
371,2022040371,"7,000,648","8,292,153",0.651221275,0.705116689,tin can,vase,NA,NA,NA,NA,NA,NA,NA,IS
372,2022040372,"5,884,381","79,653,525",0.626296341,0.789775848,tin can,bird feeder,NA,NA,NA,NA,NA,NA,NA,IS
373,2022040373,"47,858,295","66,578,674",0.542486399,0.625142038,tin can,An ashtray,2,5,1,NA,NA,NA,MB,NA
374,2022040374,"5,432,624","699,382",0.564656079,0.624467462,tin can,pencil holder,2,5,1,NA,NA,NA,MB,IS
