"","research_id","gpt3_id","temperature","respondent_id","response_id","exp_condition","object","response"
"740","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080889,4,"book","large book c booster seat for small child"
"741","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080890,4,"book","stack of books c reach items on high shelves"
"742","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080891,4,"book","arrged create attractive decoration on shelf or coffee table"
"743","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080892,4,"book","Old tattered kindling for fire"
"744","GPT3202208","cmpl-5kwXdT93ijp4bqmeigL5XAi75rP04",0.8,202208139,2022080893,4,"book","Books with interesting illustrations cut up d framed rt"
"745","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080895,5,"book","doorstop"
"746","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080896,5,"book","level table or other piece of furniture"
"747","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080897,5,"book","paperweight"
"748","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080898,5,"book","keepsake box"
"749","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080899,5,"book","cut up d made incards or tags."
"750","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080900,5,"book","The pages of origami or other paper crafts."
"751","GPT3202208","cmpl-5kwXjWGESjo4wOoOeNyuQTSXfYPEU",0.8,202208140,2022080901,5,"book","stacked up d made inshelving units or end tables"
"752","GPT3202208","cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B",0.8,202208141,2022080903,1,"fork","bookmark in book"
"753","GPT3202208","cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B",0.8,202208141,2022080904,1,"fork","Stick fork in the ground mark where you are plting seeds"
"754","GPT3202208","cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B",0.8,202208141,2022080905,1,"fork","wind chime by dgling forks from string or wire"
"755","GPT3202208","cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B",0.8,202208141,2022080906,1,"fork","Paint or decorate fork d part of unconventional table setting or center piece"
"756","GPT3202208","cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B",0.8,202208141,2022080907,1,"fork","Collect mini forks from different places you visit d display them in shadow box frame."
"757","GPT3202208","cmpl-5kwXmcgRikYFZCbY3dp3mgJQ08v5B",0.8,202208141,2022080908,1,"fork","Melt the tines of fork down d unique jewelry out of it"
"758","GPT3202208","cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0",0.8,202208142,2022080910,2,"fork","Holding up pair of pts while you sew button back on"
"759","GPT3202208","cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0",0.8,202208142,2022080911,2,"fork","Stabbing meat test if it is cooked all the way through"
"760","GPT3202208","cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0",0.8,202208142,2022080912,2,"fork","tongs pick up hot food"
"761","GPT3202208","cmpl-5kwXsY8A8U7n1SSdJ9UdoWtxw8kq0",0.8,202208142,2022080913,2,"fork","Spearing vegetables"
"762","GPT3202208","cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej",0.8,202208143,2022080915,3,"fork","the tines of the fork create patterns in soft foods like mashed potatoes"
"763","GPT3202208","cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej",0.8,202208143,2022080916,3,"fork","the hdle of the fork extension of your arm reach things that are out of arm's reach"
"764","GPT3202208","cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej",0.8,202208143,2022080917,3,"fork","Balce small objects on top of the tines"
"765","GPT3202208","cmpl-5kwXuslhq5F1CuV26hDUo4OyTa8ej",0.8,202208143,2022080918,3,"fork","Wrap duct tape around the middle of the fork makeshift tong"
"766","GPT3202208","cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU",0.8,202208144,2022080920,4,"fork","play the pio"
"767","GPT3202208","cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU",0.8,202208144,2022080921,4,"fork","toothpick"
"768","GPT3202208","cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU",0.8,202208144,2022080922,4,"fork","eat spaghetti"
"769","GPT3202208","cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU",0.8,202208144,2022080923,4,"fork","pick up small object"
"770","GPT3202208","cmpl-5kwXznRgJfq52JdDmQiFQWCOj8WCU",0.8,202208144,2022080924,4,"fork","backscratcher"
"771","GPT3202208","cmpl-5kwY3pJB618lGCZwywwRkzGfply0m",0.8,202208145,2022080926,5,"fork","toothpick"
"772","GPT3202208","cmpl-5kwY3pJB618lGCZwywwRkzGfply0m",0.8,202208145,2022080927,5,"fork","Stick it in potted plt makeshift stake for taller plts"
"773","GPT3202208","cmpl-5kwY3pJB618lGCZwywwRkzGfply0m",0.8,202208145,2022080928,5,"fork","Hold onthe end of the fork while someone else uses the other end chopsticks so that they have something grip onto"
"774","GPT3202208","cmpl-5kwY3pJB618lGCZwywwRkzGfply0m",0.8,202208145,2022080929,5,"fork","Curl the tines of the fork inward scoop"
"775","GPT3202208","cmpl-5kwY3pJB618lGCZwywwRkzGfply0m",0.8,202208145,2022080930,5,"fork","tiny shovel help dig holes for plting seeds"
"776","GPT3202208","cmpl-5kwY3pJB618lGCZwywwRkzGfply0m",0.8,202208145,2022080931,5,"fork","Press down on dough with the flat back of the fork create designs before baking"
"777","GPT3202208","cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf",0.8,202208146,2022080933,1,"tin can","vase by wrapping it with colorful paper or fabric"
"778","GPT3202208","cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf",0.8,202208146,2022080934,1,"tin can","Cut the top off of tin c d cdle holder"
"779","GPT3202208","cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf",0.8,202208146,2022080935,1,"tin can","plter for herbs or small flowers"
"780","GPT3202208","cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf",0.8,202208146,2022080936,1,"tin can","wind chimes out of tin cs d pretty beads or buttons"
"781","GPT3202208","cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf",0.8,202208146,2022080937,1,"tin can","Paint designs on empty tin cs d them store pens pencils markers etc."
"782","GPT3202208","cmpl-5kwY7tgHZPAzXHtoucIkNmSEoPynf",0.8,202208146,2022080938,1,"tin can","bird feeder by poking holes in it d stringing it up with twine"
"783","GPT3202208","cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy",0.8,202208147,2022080940,2,"tin can","telephone"
"784","GPT3202208","cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy",0.8,202208147,2022080941,2,"tin can","old fashioned radio"
"785","GPT3202208","cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy",0.8,202208147,2022080942,2,"tin can","guitar (string tin c with rubber bds d play it like guitar)"
"786","GPT3202208","cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy",0.8,202208147,2022080943,2,"tin can","cdle holder"
"787","GPT3202208","cmpl-5kwYDzv2dxBYz3ukt8dPv78SKSBqy",0.8,202208147,2022080944,2,"tin can","vase"
"788","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080946,3,"tin can","plter for small plt or flower"
"789","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080947,3,"tin can","cdle holder"
"790","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080948,3,"tin can","vase"
"791","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080949,3,"tin can","pencil sharpener"
"792","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080950,3,"tin can","button maker (with different color papers your own custom buttons)"
"793","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080951,3,"tin can","Cut the top off d the bottom cover for jar or container"
"794","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080952,3,"tin can","part of mobile"
"795","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080953,3,"tin can","Paint the outside d decorative storage"
"796","GPT3202208","cmpl-5kwYGna9Ws8toTpepHPPjCcbqZivf",0.8,202208148,2022080954,3,"tin can","(For more advced crafters) Cut instrips d weave together basket"
"797","GPT3202208","cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh",0.8,202208149,2022080956,4,"tin can","bird feeder by attaching string the top of the c d filling it with birdseed"
"798","GPT3202208","cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh",0.8,202208149,2022080957,4,"tin can","plt pot by painting it d adding drainage holes the bottom"
"799","GPT3202208","cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh",0.8,202208149,2022080958,4,"tin can","Cut out stars or other shapes from the sides of the c d them decorate your room or mobile"
"800","GPT3202208","cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh",0.8,202208149,2022080959,4,"tin can","storage container for small items such buttons jewelry or nails"
"801","GPT3202208","cmpl-5kwYNBOaAZoYWlrvoZSKbNFMgWcKh",0.8,202208149,2022080960,4,"tin can","wind chime by tying different lengths of string the bottom of the c d attaching trinkets or beads the end of each string"
"802","GPT3202208","cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST",0.8,202208150,2022080962,5,"tin can","plter for small plts or herbs"
"803","GPT3202208","cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST",0.8,202208150,2022080963,5,"tin can","Cut the top off of tin c d cdle holder"
"804","GPT3202208","cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST",0.8,202208150,2022080964,5,"tin can","tin c your own DIY mini Piñata"
"805","GPT3202208","cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST",0.8,202208150,2022080965,5,"tin can","cute d festive vase for holiday flowers"
"806","GPT3202208","cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST",0.8,202208150,2022080966,5,"tin can","your own tambourine by decorating empty tin c d attaching jingle bells around the rim"
"807","GPT3202208","cmpl-5kwYTj2kBGA94qJZUMvY5TXYLPnST",0.8,202208150,2022080967,5,"tin can","Create fun wind chimes by painting different sized tin cs d hging them from varying lengths of string or twine"
